addr,x,y,null,null.1
60000098:,002caf3c,000514c4,"<.,.....",
60000098:,002c8bb0,0005211c,"..,..!..",
60000098:,002c6938,00052e94,"8i,.....",
60000098:,002c45f4,00053a80,".E,..:..",
60000098:,002c2170,000546d4,"p!,..F..",
60000098:,002bfa30,00054fe4,0.+..O..,
60000098:,002bce7c,00055fc0,|.+.._..,
60000098:,002b9ae0,00056cac,..+..l..,
60000098:,002b700c,00057648,.p+.Hv..,
60000098:,002b44b8,00057e10,.D+..~..,
60000098:,002b1cc4,000591d8,..+.....,
60000098:,002af38c,0005a8b0,..*.....,
60000098:,002acb54,0005b6fc,T.*.....,
60000098:,002aa808,0005c58c,..*.....,
60000098:,002a896c,0005d09c,l.*.....,
60000098:,002a60f0,0005dca0,.`*.....,
60000098:,002a3a80,0005e508,.:*.....,
60000098:,002a0c6c,0005f684,l.*.....,
60000098:,0029f018,0005f8b8,..).....,
60000098:,0029d014,000602e4,..).....,
60000098:,0029a900,00060cd4,..).....,
60000098:,00298104,00061310,..).....,
60000098:,00295e84,00062444,.^).D$..,
60000098:,00293f68,00063318,h?)..3..,
60000098:,00292294,00063d54,"."").T=..",
60000098:,00290604,0006442c,"..).,D..",
60000098:,0028eafc,0006494c,..(.LI..,
60000098:,0028c684,00065488,..(..T..,
60000098:,0028aa74,00065d28,t.(.(]..,
60000098:,00287d04,00066750,.}(.Pg..,
60000098:,0028562c,0006799c,",V(..y..",
60000098:,002828b0,00068c14,.((.....,
60000098:,00280424,00069b74,$.(.t...,
60000098:,0027e99c,0006a91c,..'.....,
60000098:,0027c3ac,0006b49c,..'.....,
60000098:,0027a474,0006c8a0,t.'.....,
60000098:,002775a8,0006cd10,.u'.....,
60000098:,00275d7c,0006d484,|]'.....,
60000098:,00273864,0006e2a4,d8'.....,
60000098:,00271880,0006ed78,..'.x...,
60000098:,0026f89c,0006f4fc,..&.....,
60000098:,0026d67c,000705b8,|.&.....,
60000098:,0026b600,000711e4,..&.....,
60000098:,002693d4,00072050,..&.P,..
60000098:,00267d1c,00072498,.}&..$..,
60000098:,00265cb4,00073000,.\&..0..,
60000098:,00263e94,00073a78,.>&.x:..,
